#This is a CSV file containing the average TPL, TPU, and Cost values for the QU algorithm with NC path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
320,505.700000,0.000000
322,512.600000,0.000000
324,518.700000,0.000000
326,523.050000,0.000000
328,528.150000,0.000000
330,532.350000,0.000000
332,536.950000,0.000000
334,542.250000,0.000000
336,547.300000,0.000000
338,551.400000,0.000000
340,557.650000,0.000000
342,562.100000,0.000000
344,569.850000,0.000000
346,575.650000,0.000000
348,581.150000,0.000000
350,585.750000,0.000000
352,592.050000,0.000000
354,598.050000,0.000000
356,605.000000,0.000000
358,612.600000,0.000000
360,620.600000,0.000000
362,625.450000,0.000000
364,632.450000,0.000000
366,638.550000,0.000000
368,645.200000,0.000000
370,650.750000,0.000000
372,657.000000,0.000000
374,664.450000,0.000000
376,672.550000,0.000000
378,680.400000,0.000000
380,687.450000,0.000000
382,694.400000,0.000000
384,701.400000,0.000000
386,706.600000,0.000000
388,713.800000,0.000000
390,719.750000,0.000000
392,725.850000,0.000000
394,732.900000,0.000000
396,742.750000,0.000000
398,750.600000,0.000000
400,757.200000,0.000000
402,767.500000,0.000000
404,775.500000,0.000000
406,783.150000,0.000000
408,789.550000,0.000000
410,795.050000,0.000000
412,801.900000,0.000000
414,808.700000,0.000000
416,822.200000,0.000000
418,832.550000,0.000000
420,840.850000,0.000000
422,849.100000,0.000000
424,860.650000,0.000000
426,876.100000,0.000000
428,883.400000,0.000000
430,896.550000,0.000000
432,905.650000,0.000000
434,915.500000,0.000000
436,927.100000,0.000000
438,936.000000,0.000000
440,946.900000,0.000000
442,957.200000,0.000000
444,967.800000,0.000000
446,983.150000,0.000000
448,999.700000,0.000000
450,1007.500000,0.000000
452,1019.350000,0.000000
454,1031.500000,0.000000
456,1041.550000,0.000000
458,1052.900000,0.000000
460,1069.750000,0.000000
462,1084.400000,0.000000
464,1104.450000,0.000000
466,1113.850000,0.000000
468,1135.450000,0.000000
470,1148.400000,0.000000
472,1156.900000,0.000000
474,1163.700000,0.000000
476,1173.600000,0.000000
478,1187.200000,0.000000
480,1207.100000,0.000000
482,1215.300000,0.000000
484,1232.050000,0.000000
486,1249.500000,0.000000
488,1264.850000,0.000000
490,1288.550000,0.000000
492,1311.450000,0.000000
494,1330.450000,0.000000
496,1341.150000,0.000000
498,1354.100000,0.000000
500,1396.200000,0.000000
502,1408.900000,0.000000
504,1447.750000,0.000000
506,1470.600000,0.000000
508,1494.500000,0.000000
510,1511.450000,0.000000
512,1549.900000,0.000000
514,1568.550000,0.000000
516,1614.550000,0.000000
518,1646.400000,0.000000
520,1685.150000,0.000000
522,1705.150000,0.000000
524,1726.900000,0.000000
526,1782.750000,0.000000
528,1827.350000,0.000000
530,1845.600000,0.000000
532,1878.400000,0.000000
534,1914.050000,0.000000
536,1958.600000,0.000000
538,1996.300000,0.000000
540,2060.800000,0.000000
542,2108.950000,0.000000
544,2154.250000,0.000000
546,2208.450000,0.000000
548,2266.300000,0.000000
550,2326.000000,0.000000
552,2341.250000,0.000000
554,2399.700000,0.000000
556,2452.350000,0.000000
558,2486.150000,0.000000
560,2568.850000,0.000000
562,2631.100000,0.000000
564,2699.100000,0.000000
566,2801.750000,0.000000
568,2872.400000,0.000000
570,2959.850000,0.000000
572,3054.750000,0.000000
574,3103.650000,0.000000
576,3210.150000,0.000000
578,3316.750000,0.000000
580,3496.700000,0.000000
