#This is a CSV file containing the average TPL, TPU, and Cost values for the QU algorithm with FC path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
344,514.700000,170.700000
346,519.900000,173.900000
348,524.350000,176.350000
350,527.450000,177.450000
352,532.050000,180.050000
354,535.950000,181.950000
356,541.750000,185.750000
358,548.300000,190.400000
360,554.700000,194.800000
362,557.650000,195.750000
364,562.900000,199.000000
366,565.200000,199.300000
368,570.900000,203.000000
370,574.900000,205.000000
372,580.150000,208.250000
374,585.050000,211.150000
376,591.150000,215.250000
378,597.500000,219.600000
380,603.300000,223.400000
382,607.700000,225.800000
384,612.300000,228.400000
386,615.050000,229.150000
388,617.900000,230.000000
390,622.500000,232.600000
392,627.100000,235.200000
394,632.650000,238.750000
396,639.650000,243.750000
398,645.450000,247.550000
400,646.500000,246.600000
402,654.000000,252.100000
404,660.550000,256.650000
406,665.350000,259.450000
408,669.950000,262.050000
410,671.600000,261.700000
412,673.000000,261.100000
414,677.100000,263.200000
416,689.000000,273.100000
418,697.150000,279.250000
420,703.350000,283.450000
422,709.700000,287.800000
424,716.700000,292.800000
426,730.250000,304.350000
428,735.350000,307.450000
430,743.750000,313.850000
432,749.550000,317.650000
434,757.750000,323.850000
436,766.650000,330.750000
438,770.650000,332.800000
440,776.500000,336.650000
442,780.900000,339.050000
444,787.300000,343.450000
446,797.450000,351.600000
448,806.750000,358.900000
450,811.850000,362.000000
452,818.650000,366.800000
454,828.350000,374.500000
456,827.050000,371.200000
458,836.050000,378.200000
460,841.900000,382.050000
462,852.500000,390.650000
464,864.950000,401.100000
466,866.850000,401.050000
468,878.700000,410.900000
470,881.600000,411.800000
472,883.600000,411.850000
474,882.000000,408.250000
476,883.700000,407.950000
478,891.650000,413.950000
480,901.550000,421.950000
482,903.850000,422.250000
484,915.000000,431.450000
486,919.650000,434.200000
488,926.250000,438.900000
490,941.050000,451.700000
492,955.800000,464.450000
494,957.750000,464.450000
496,964.650000,469.350000
498,970.600000,473.300000
500,994.650000,495.350000
502,1002.800000,501.500000
504,1027.700000,524.450000
506,1028.250000,523.000000
508,1043.500000,536.250000
510,1048.450000,539.250000
512,1072.250000,561.050000
514,1057.450000,544.350000
516,1083.950000,568.850000
518,1096.950000,579.850000
520,1111.900000,592.800000
522,1102.900000,581.850000
524,1101.850000,578.800000
526,1140.950000,616.000000
528,1166.050000,639.100000
530,1170.600000,641.650000
532,1182.450000,651.500000
534,1196.150000,663.300000
