#This is a CSV file containing the average TPL, TPU, and Cost values for the QU algorithm with PS path compression.
#The data was generated for n = 1000 and delta = 2.
N,Average TPL,Average TPU
1354,3627.400000,2702.700000
1356,3711.050000,2785.900000
1358,3585.300000,2659.900000
1360,3616.750000,2691.050000
1362,3638.850000,2712.700000
1364,3732.350000,2805.800000
1366,3696.000000,2769.100000
1368,3631.550000,2704.500000
1370,3640.550000,2713.200000
1372,3574.250000,2646.700000
1374,3528.150000,2600.350000
1376,3533.550000,2605.650000
1378,3575.750000,2647.500000
1380,3611.800000,2683.350000
1382,3603.700000,2675.100000
1384,3782.550000,2853.450000
1386,3605.750000,2676.550000
1388,3603.150000,2673.750000
1390,3564.600000,2634.850000
1392,3542.200000,2612.200000
1394,3696.200000,2765.850000
1396,3610.750000,2680.200000
1398,3591.350000,2660.600000
1400,3536.950000,2606.050000
1402,3559.900000,2628.650000
1404,3677.850000,2746.050000
1406,3584.250000,2652.350000
1408,3582.400000,2650.100000
1410,3582.500000,2649.800000
1412,3596.250000,2663.300000
1414,3793.800000,2860.450000
1416,3694.850000,2761.250000
1418,3586.100000,2652.350000
1420,3669.900000,2735.850000
1422,3564.650000,2630.450000
1424,3555.950000,2621.550000
1426,3551.400000,2616.750000
1428,3499.400000,2564.450000
1430,3521.650000,2586.350000
1432,3575.650000,2640.050000
1434,3513.800000,2577.900000
1436,3508.650000,2572.500000
1438,3528.350000,2591.900000
1440,3485.700000,2549.050000
1442,3593.200000,2656.200000
1444,3652.400000,2714.950000
1446,3764.650000,2826.800000
1448,3642.100000,2704.100000
1450,3487.800000,2549.750000
1452,3560.800000,2622.400000
1454,3575.850000,2637.250000
1456,3629.050000,2690.200000
1458,3614.000000,2674.950000
1460,3611.750000,2672.250000
1462,3615.800000,2676.050000
1464,3546.850000,2606.850000
1466,3499.250000,2559.150000
1468,3471.500000,2531.300000
1470,3501.250000,2560.900000
1472,3553.850000,2613.250000
1474,3539.850000,2599.150000
1476,3467.250000,2526.400000
1478,3608.000000,2666.700000
1480,3782.300000,2840.600000
1482,3828.850000,2886.850000
1484,3807.800000,2865.450000
1486,3669.050000,2726.500000
1488,3638.650000,2695.750000
1490,3528.900000,2585.800000
1492,3502.950000,2559.600000
1494,3521.600000,2577.950000
1496,3541.200000,2597.200000
1498,3610.500000,2666.250000
1500,3549.550000,2605.250000
1502,3506.800000,2562.100000
1504,3576.050000,2631.050000
1506,3528.350000,2583.250000
1508,3536.600000,2591.300000
1510,3479.700000,2534.200000
1512,3530.750000,2585.050000
1514,3667.250000,2721.200000
1516,3697.250000,2750.950000
1518,3583.400000,2636.800000
1520,3599.600000,2652.750000
1522,3563.500000,2616.300000
1524,3525.800000,2578.300000
1526,3535.550000,2587.950000
1528,3578.400000,2630.450000
1530,3581.550000,2633.350000
1532,3538.450000,2590.100000
1534,3538.050000,2589.550000
1536,3628.800000,2680.050000
1538,3545.200000,2596.200000
1540,3555.200000,2606.000000
1542,3529.800000,2580.350000
1544,3506.250000,2556.650000
1546,3546.500000,2596.700000
1548,3515.450000,2565.500000
1550,3621.900000,2671.600000
1552,3500.100000,2549.650000
1554,3560.800000,2610.150000
1556,3450.300000,2499.550000
1558,3459.150000,2508.150000
1560,3386.050000,2435.000000
1562,3481.850000,2530.600000
1564,3539.500000,2588.000000
1566,3520.300000,2568.700000
1568,3436.050000,2484.250000
1570,3403.650000,2451.650000
1572,3364.400000,2412.350000
1574,3367.800000,2415.600000
1576,3416.850000,2464.450000
1578,3403.400000,2450.800000
1580,3432.300000,2479.500000
1582,3433.200000,2480.300000
1584,3387.850000,2434.900000
1586,3321.400000,2368.450000
1588,3338.850000,2385.650000
1590,3491.550000,2538.100000
1592,3493.450000,2539.750000
1594,3455.750000,2501.900000
1596,3433.800000,2479.900000
1598,3370.300000,2416.150000
1600,3316.200000,2361.950000
1602,3374.150000,2419.600000
1604,3323.950000,2369.250000
1606,3342.350000,2387.300000
1608,3334.900000,2379.800000
1610,3395.950000,2440.550000
1612,3411.600000,2456.050000
1614,3461.700000,2506.000000
1616,3432.150000,2476.400000
1618,3412.700000,2456.750000
1620,3427.800000,2471.700000
1622,3426.850000,2470.450000
1624,3404.700000,2448.200000
1626,3395.200000,2438.650000
1628,3408.900000,2452.200000
1630,3440.150000,2483.200000
1632,3383.950000,2426.950000
1634,3427.300000,2470.150000
1636,3495.800000,2538.400000
1638,3444.050000,2486.600000
1640,3541.900000,2584.250000
1642,3495.400000,2537.550000
1644,3400.550000,2442.550000
1646,3408.150000,2449.900000
1648,3424.950000,2466.600000
1650,3385.250000,2426.700000
1652,3394.650000,2435.900000
1654,3477.050000,2518.000000
1656,3443.650000,2484.300000
1658,3385.550000,2426.100000
1660,3578.250000,2618.450000
1662,3479.400000,2519.500000
1664,3520.450000,2560.150000
1666,3431.150000,2470.750000
1668,3461.750000,2501.250000
1670,3544.800000,2584.150000
1672,3496.400000,2535.600000
1674,3463.450000,2502.550000
1676,3444.950000,2483.800000
1678,3403.200000,2441.950000
1680,3355.450000,2394.200000
1682,3417.750000,2456.350000
1684,3374.450000,2412.950000
1686,3384.550000,2422.850000
1688,3482.400000,2520.500000
1690,3590.150000,2628.000000
1692,3514.600000,2552.300000
1694,3480.900000,2518.500000
1696,3473.250000,2510.700000
1698,3477.050000,2514.300000
1700,3477.550000,2514.650000
1702,3379.850000,2416.850000
1704,3531.500000,2568.150000
1706,3435.950000,2472.550000
1708,3468.800000,2505.200000
1710,3403.800000,2440.150000
1712,3441.200000,2477.350000
1714,3511.350000,2547.250000
1716,3518.250000,2554.000000
1718,3469.100000,2504.800000
1720,3466.200000,2501.800000
1722,3531.450000,2566.800000
1724,3492.800000,2527.950000
1726,3425.100000,2460.100000
1728,3362.300000,2397.150000
1730,3453.900000,2488.600000
1732,3537.450000,2571.900000
1734,3427.250000,2461.650000
1736,3411.300000,2445.650000
1738,3448.750000,2482.900000
1740,3366.600000,2400.700000
1742,3311.100000,2345.050000
1744,3283.500000,2317.350000
1746,3350.000000,2383.750000
1748,3389.150000,2422.700000
1750,3420.850000,2454.250000
1752,3369.400000,2402.600000
1754,3314.700000,2347.900000
1756,3272.850000,2306.000000
1758,3315.950000,2349.000000
1760,3385.800000,2418.700000
1762,3402.550000,2435.250000
1764,3380.550000,2413.150000
1766,3298.600000,2331.200000
1768,3452.150000,2484.550000
1770,3426.900000,2459.200000
1772,3426.000000,2458.200000
1774,3540.150000,2572.100000
1776,3466.150000,2498.000000
1778,3397.800000,2429.500000
1780,3407.100000,2438.700000
1782,3409.550000,2441.000000
1784,3461.000000,2492.150000
1786,3434.000000,2465.000000
1788,3388.600000,2419.450000
1790,3442.200000,2472.750000
1792,3428.100000,2458.550000
1794,3428.700000,2458.900000
1796,3450.700000,2480.800000
1798,3370.650000,2400.550000
1800,3382.450000,2412.300000
1802,3350.450000,2380.200000
1804,3352.700000,2382.300000
1806,3365.600000,2395.000000
1808,3346.650000,2375.950000
1810,3370.450000,2399.600000
1812,3345.650000,2374.650000
1814,3403.750000,2432.550000
1816,3328.450000,2357.200000
1818,3321.200000,2349.900000
1820,3274.750000,2303.300000
1822,3288.050000,2316.500000
1824,3406.500000,2434.700000
1826,3419.000000,2447.050000
1828,3353.700000,2381.750000
1830,3411.450000,2439.300000
1832,3340.900000,2368.750000
1834,3301.050000,2328.900000
1836,3416.200000,2443.800000
1838,3339.600000,2367.150000
1840,3252.950000,2280.400000
1842,3268.650000,2295.950000
1844,3250.800000,2278.050000
1846,3272.950000,2300.050000
1848,3232.950000,2260.000000
1850,3203.550000,2230.600000
1852,3180.700000,2207.700000
1854,3200.300000,2227.100000
1856,3295.600000,2322.250000
1858,3300.650000,2327.200000
1860,3270.750000,2297.250000
1862,3383.400000,2409.700000
1864,3322.250000,2348.550000
1866,3275.450000,2301.650000
1868,3283.450000,2309.550000
1870,3249.400000,2275.500000
1872,3271.950000,2297.900000
1874,3282.000000,2307.850000
1876,3343.000000,2368.700000
1878,3307.200000,2332.850000
1880,3341.050000,2366.550000
1882,3315.250000,2340.600000
1884,3262.600000,2287.850000
1886,3358.300000,2383.400000
1888,3290.300000,2315.400000
1890,3230.750000,2255.850000
1892,3202.950000,2228.050000
1894,3172.000000,2197.050000
1896,3249.100000,2274.000000
1898,3191.800000,2216.700000
1900,3325.100000,2349.750000
1902,3300.600000,2325.200000
1904,3293.600000,2318.150000
1906,3247.500000,2272.050000
1908,3203.900000,2228.450000
1910,3301.950000,2326.350000
1912,3352.200000,2376.500000
1914,3246.600000,2270.850000
1916,3306.450000,2330.500000
1918,3237.800000,2261.850000
1920,3322.350000,2346.200000
1922,3303.150000,2326.850000
1924,3247.050000,2270.650000
1926,3205.150000,2228.750000
1928,3173.100000,2196.700000
1930,3160.250000,2183.800000
1932,3190.600000,2214.100000
1934,3156.550000,2180.000000
1936,3136.200000,2159.650000
1938,3115.900000,2139.350000
1940,3094.450000,2117.750000
1942,3080.000000,2103.300000
1944,3068.200000,2091.500000
1946,3060.450000,2083.700000
1948,3046.350000,2069.600000
1950,3036.400000,2059.600000
1952,3027.200000,2050.400000
1954,3050.050000,2073.100000
1956,3030.300000,2053.350000
1958,3064.250000,2087.250000
